BAS date epoch year locations length length_sigma transverse transverse_sigma horizontal horizonntal_sigma
BAS_LCL: 00JUL11XE EPOCH: 2000.52909 NYALES20/WETTZELL 3283002119.75 2.72 -6.85 2.69 12.12 7.65
BAS_LCL: 00JUL25XE EPOCH: 2000.56742 NYALES20/WETTZELL 3283002120.54 3.13 9.50 2.77 1.25 9.16
BAS_LCL: 00AUG07XA EPOCH: 2000.60233 NYALES20/WETTZELL 3283002120.17 3.01 -5.10 3.46 0.09 7.25
BAS_LCL: 00AUG08XE EPOCH: 2000.60575 NYALES20/WETTZELL 3283002121.14 2.75 -4.01 2.70 0.90 7.33
BAS_LCL: 00AUG22XE EPOCH: 2000.64408 NYALES20/WETTZELL 3283002123.74 2.48 2.55 2.52 -2.78 7.27
BAS_LCL: 00SEP04XA EPOCH: 2000.67899 NYALES20/WETTZELL 3283002124.52 2.47 -2.28 3.28 6.14 6.28
BAS_LCL: 00SEP05XE EPOCH: 2000.68241 NYALES20/WETTZELL 3283002117.69 3.53 3.80 4.50 -15.41 11.44
BAS_LCL: 00SEP19XE EPOCH: 2000.72074 NYALES20/WETTZELL 3283002119.31 2.39 2.58 2.40 -17.75 7.22
BAS_LCL: 00SEP20XA EPOCH: 2000.72352 NYALES20/WETTZELL 3283002119.96 1.52 -0.85 1.52 -13.14 4.29
BAS_LCL: 00OCT03XE EPOCH: 2000.75907 NYALES20/WETTZELL 3283002126.19 2.45 -2.49 2.57 1.06 7.26
BAS_LCL: 00OCT17XE EPOCH: 2000.7974 NYALES20/WETTZELL 3283002117.66 3.01 -2.38 2.78 -14.28 8.49
BAS_LCL: 00OCT23XB EPOCH: 2000.81337 NYALES20/WETTZELL 3283002119.12 1.67 1.12 1.38 -12.55 4.33
BAS_LCL: 00OCT31XE EPOCH: 2000.83573 NYALES20/WETTZELL 3283002122.53 2.18 0.21 2.49 6.79 6.6
BAS_LCL: 00NOV14XE EPOCH: 2000.87406 NYALES20/WETTZELL 3283002120.12 2.88 -1.12 2.56 2.94 8.14
BAS_LCL: 00NOV28XE EPOCH: 2000.91239 NYALES20/WETTZELL 3283002119.94 3.98 -1.88 3.28 -8.73 12.03
BAS_LCL: 00DEC04XB EPOCH: 2000.92836 NYALES20/WETTZELL 3283002123.3 1.50 0.26 1.27 5.79 3.78
BAS_LCL: 00DEC07XA EPOCH: 2000.93634 NYALES20/WETTZELL 3283002123.99 2.13 6.17 1.48 1.71 3.05
BAS_LCL: 00DEC12XE EPOCH: 2000.95072 NYALES20/WETTZELL 3283002116.32 3.46 2.83 2.86 4.43 10.46
BAS_LCL: 01JAN02XE EPOCH: 2001.00821 NYALES20/WETTZELL 3283002118.5 2.43 -1.17 1.89 -16.37 6.67
BAS_LCL: 01JAN09XE EPOCH: 2001.02738 NYALES20/WETTZELL 3283002115.26 2.60 2.18 2.13 -14.44 7.13
BAS_LCL: 01JAN16XE EPOCH: 2001.04654 NYALES20/WETTZELL 3283002120.81 1.82 1.07 1.59 -2.25 5.7
BAS_LCL: 01JAN23XE EPOCH: 2001.06571 NYALES20/WETTZELL 3283002126.33 3.20 -0.65 2.65 9.26 8.75
BAS_LCL: 01JAN29XA EPOCH: 2001.08168 NYALES20/WETTZELL 3283002118.48 1.07 0.76 0.94 -2.10 2.8
BAS_LCL: 01JAN30XE EPOCH: 2001.08487 NYALES20/WETTZELL 3283002117.99 2.54 -2.20 2.21 -5.77 6.65
BAS_LCL: 01FEB06XE EPOCH: 2001.10404 NYALES20/WETTZELL 3283002114.76 3.10 2.00 2.25 -19.47 9.0
BAS_LCL: 01FEB07XA EPOCH: 2001.10682 NYALES20/WETTZELL 3283002116.1 1.42 -4.37 1.24 -12.79 3.86
BAS_LCL: 01FEB13XE EPOCH: 2001.1232 NYALES20/WETTZELL 3283002122.79 2.37 -3.54 1.92 5.11 6.54
BAS_LCL: 01FEB20XE EPOCH: 2001.14237 NYALES20/WETTZELL 3283002122.75 2.95 2.22 2.44 13.90 8.59
BAS_LCL: 01FEB21XA EPOCH: 2001.14515 NYALES20/WETTZELL 3283002119.58 1.27 -4.68 1.18 -5.05 3.45
BAS_LCL: 01MAR06XE EPOCH: 2001.18069 NYALES20/WETTZELL 3283002120.76 2.56 -5.50 2.39 5.88 6.86
BAS_LCL: 01MAR13XE EPOCH: 2001.19985 NYALES20/WETTZELL 3283002122.21 2.46 -1.86 2.03 14.62 7.07
BAS_LCL: 01MAR20XE EPOCH: 2001.21901 NYALES20/WETTZELL 3283002109.9 3.81 -1.03 2.87 -9.41 11.05
BAS_LCL: 01MAR26XA EPOCH: 2001.23538 NYALES20/WETTZELL 3283002118.97 2.54 1.28 1.98 8.46 6.88
BAS_LCL: 01MAR27XE EPOCH: 2001.23819 NYALES20/WETTZELL 3283002117.14 2.51 2.46 2.11 13.76 6.88
BAS_LCL: 01MAR28XA EPOCH: 2001.24098 NYALES20/WETTZELL 3283002118.11 2.17 5.56 2.02 1.13 6.43
BAS_LCL: 01APR03XE EPOCH: 2001.25735 NYALES20/WETTZELL 3283002117.01 2.37 -4.70 2.17 -5.11 6.77
BAS_LCL: 01APR09XA EPOCH: 2001.27356 NYALES20/WETTZELL 3283002115.37 1.30 1.97 1.03 -15.88 3.47
BAS_LCL: 01APR10XE EPOCH: 2001.27652 NYALES20/WETTZELL 3283002116.65 2.05 -1.56 1.85 6.99 5.87
BAS_LCL: 01APR17XE EPOCH: 2001.29569 NYALES20/WETTZELL 3283002114.9 2.59 -0.55 2.20 -20.70 7.8
BAS_LCL: 01APR24XE EPOCH: 2001.31485 NYALES20/WETTZELL 3283002113.93 1.97 -1.25 1.87 -8.61 5.48
BAS_LCL: 01MAY08XE EPOCH: 2001.35317 NYALES20/WETTZELL 3283002123.69 2.17 -2.54 1.91 4.74 5.77
BAS_LCL: 01MAY09XB EPOCH: 2001.35598 NYALES20/WETTZELL 3283002115.61 1.64 3.32 1.46 -17.94 4.68
BAS_LCL: 01MAY15XE EPOCH: 2001.37234 NYALES20/WETTZELL 3283002121.48 2.33 3.16 2.23 4.99 6.46
BAS_LCL: 01MAY22XE EPOCH: 2001.3915 NYALES20/WETTZELL 3283002118.15 1.61 -1.99 1.61 1.56 4.8
BAS_LCL: 01MAY29XE EPOCH: 2001.41067 NYALES20/WETTZELL 3283002120.41 3.03 2.52 2.32 -3.94 7.74
BAS_LCL: 01MAY30XA EPOCH: 2001.41346 NYALES20/WETTZELL 3283002119.38 1.27 -2.80 1.37 -9.14 3.8
BAS_LCL: 01JUN05XE EPOCH: 2001.42983 NYALES20/WETTZELL 3283002116.26 2.33 -0.53 1.93 -5.47 6.87
BAS_LCL: 01JUN11XA EPOCH: 2001.44621 NYALES20/WETTZELL 3283002119.05 2.28 -1.58 2.69 -14.81 7.16
BAS_LCL: 01JUN12XE EPOCH: 2001.449 NYALES20/WETTZELL 3283002119.87 3.22 6.47 2.69 -5.25 8.75
BAS_LCL: 01JUN13XA EPOCH: 2001.45179 NYALES20/WETTZELL 3283002117.03 1.39 -3.83 1.57 -2.17 4.22
BAS_LCL: 01JUN18XA EPOCH: 2001.46474 NYALES20/WETTZELL 3283002125.57 1.98 -3.57 2.15 16.84 4.98
BAS_LCL: 01JUN19XE EPOCH: 2001.46817 NYALES20/WETTZELL 3283002117.54 2.51 -3.40 2.10 -14.73 6.92
BAS_LCL: 01JUN26XE EPOCH: 2001.48733 NYALES20/WETTZELL 3283002115.8 2.52 -2.98 2.45 -12.51 7.74
BAS_LCL: 01JUL02XE EPOCH: 2001.50376 NYALES20/WETTZELL 3283002117.87 3.14 -4.72 2.20 1.05 8.7
BAS_LCL: 01JUL03XA EPOCH: 2001.50655 NYALES20/WETTZELL 3283002127.49 2.37 4.25 2.83 -21.93 7.07
BAS_LCL: 01JUL05XA EPOCH: 2001.51152 NYALES20/WETTZELL 3283002118.19 1.22 2.29 1.23 -10.98 3.41
BAS_LCL: 01JUL10XE EPOCH: 2001.52566 NYALES20/WETTZELL 3283002118.39 2.18 2.00 2.07 -25.73 6.45
BAS_LCL: 01JUL17XE EPOCH: 2001.54483 NYALES20/WETTZELL 3283002121.76 2.37 -2.69 2.06 -5.68 6.62
BAS_LCL: 01JUL18XA EPOCH: 2001.54762 NYALES20/WETTZELL 3283002117.92 1.39 -1.99 1.14 -11.80 4.61
BAS_LCL: 01JUL24XE EPOCH: 2001.564 NYALES20/WETTZELL 3283002120.68 2.77 4.90 2.45 1.88 7.62
BAS_LCL: 01JUL31XE EPOCH: 2001.58316 NYALES20/WETTZELL 3283002124.5 2.15 -5.89 1.87 -9.27 6.54
BAS_LCL: 01AUG01XA EPOCH: 2001.58594 NYALES20/WETTZELL 3283002118.78 1.18 -1.89 1.07 0.08 4.25
BAS_LCL: 01AUG07XE EPOCH: 2001.60233 NYALES20/WETTZELL 3283002123.34 3.20 0.83 2.48 -26.94 8.8
BAS_LCL: 01AUG14XE EPOCH: 2001.62149 NYALES20/WETTZELL 3283002124.32 2.18 -5.14 1.79 12.64 6.14
BAS_LCL: 01AUG15XA EPOCH: 2001.62428 NYALES20/WETTZELL 3283002123.43 1.25 -3.40 1.04 -10.02 4.09
BAS_LCL: 01AUG21XE EPOCH: 2001.64066 NYALES20/WETTZELL 3283002123.87 2.29 0.95 1.94 -12.65 6.95
BAS_LCL: 01AUG28XE EPOCH: 2001.65982 NYALES20/WETTZELL 3283002117.15 1.95 -4.67 1.57 -3.75 5.49
BAS_LCL: 01AUG29XA EPOCH: 2001.66261 NYALES20/WETTZELL 3283002123.32 1.38 -5.04 1.16 -4.65 4.52
BAS_LCL: 01SEP03XA EPOCH: 2001.67556 NYALES20/WETTZELL 3283002127.05 2.31 4.92 2.32 11.50 5.03
BAS_LCL: 01SEP04XE EPOCH: 2001.67899 NYALES20/WETTZELL 3283002122.98 2.26 -3.86 1.94 -2.85 6.11
BAS_LCL: 01SEP11XE EPOCH: 2001.69815 NYALES20/WETTZELL 3283002124.3 2.57 -3.91 2.08 1.63 6.87
BAS_LCL: 01SEP12XA EPOCH: 2001.70093 NYALES20/WETTZELL 3283002121.51 1.46 -4.61 1.26 -5.78 5.02
BAS_LCL: 01SEP18XE EPOCH: 2001.71732 NYALES20/WETTZELL 3283002121.02 2.29 -5.00 2.07 -10.05 6.72
BAS_LCL: 01SEP19XA EPOCH: 2001.7201 NYALES20/WETTZELL 3283002118.52 1.16 0.56 1.13 -8.30 3.17
BAS_LCL: 01SEP25XE EPOCH: 2001.73648 NYALES20/WETTZELL 3283002117.5 2.42 -4.66 1.95 -11.06 6.21
BAS_LCL: 01SEP26XA EPOCH: 2001.73927 NYALES20/WETTZELL 3283002119.39 1.39 -3.76 1.11 -20.71 4.32
BAS_LCL: 01OCT02XE EPOCH: 2001.75564 NYALES20/WETTZELL 3283002123.16 2.04 0.07 1.90 -15.00 5.95
BAS_LCL: 01OCT03XA EPOCH: 2001.75843 NYALES20/WETTZELL 3283002121.92 1.30 3.43 1.42 -1.00 3.98
BAS_LCL: 01OCT09XE EPOCH: 2001.77481 NYALES20/WETTZELL 3283002119.79 2.69 -1.70 2.15 -2.71 7.63
BAS_LCL: 01OCT16XE EPOCH: 2001.79398 NYALES20/WETTZELL 3283002119.83 2.45 -0.89 1.98 -0.91 6.67
BAS_LCL: 01OCT23XE EPOCH: 2001.81314 NYALES20/WETTZELL 3283002120.29 2.61 -4.23 2.26 5.85 7.25
BAS_LCL: 01OCT24XA EPOCH: 2001.81592 NYALES20/WETTZELL 3283002120.9 1.64 -1.60 1.74 0.90 5.32
BAS_LCL: 01OCT30XE EPOCH: 2001.8323 NYALES20/WETTZELL 3283002118.38 2.19 -8.16 3.68 22.38 6.92
BAS_LCL: 01NOV06XE EPOCH: 2001.85147 NYALES20/WETTZELL 3283002122.57 2.14 -1.25 2.01 2.43 6.9
BAS_LCL: 01NOV07XA EPOCH: 2001.85426 NYALES20/WETTZELL 3283002120.29 1.27 -2.46 1.34 -12.15 4.39
BAS_LCL: 01NOV13XE EPOCH: 2001.87061 NYALES20/WETTZELL 3283002118.84 1.86 0.82 1.86 1.04 5.59
BAS_LCL: 01NOV14XA EPOCH: 2001.87342 NYALES20/WETTZELL 3283002118.84 1.06 -1.60 1.49 -9.91 3.43
BAS_LCL: 01NOV20XE EPOCH: 2001.8898 NYALES20/WETTZELL 3283002120.13 2.06 -0.91 1.82 7.06 5.93
BAS_LCL: 01NOV27XE EPOCH: 2001.90897 NYALES20/WETTZELL 3283002123.77 2.24 -0.60 2.20 -10.94 6.48
BAS_LCL: 01NOV28XA EPOCH: 2001.91175 NYALES20/WETTZELL 3283002119.24 1.58 -2.43 1.43 6.74 4.26
BAS_LCL: 01DEC04XE EPOCH: 2001.92813 NYALES20/WETTZELL 3283002119.16 2.63 -8.19 2.30 -12.58 7.56
BAS_LCL: 01DEC05XA EPOCH: 2001.93091 NYALES20/WETTZELL 3283002115.66 1.29 -6.61 1.03 -10.27 4.02
BAS_LCL: 01DEC10XA EPOCH: 2001.94387 NYALES20/WETTZELL 3283002122.49 1.88 -5.03 2.11 18.59 4.25
BAS_LCL: 01DEC11XE EPOCH: 2001.94729 NYALES20/WETTZELL 3283002117.58 2.10 0.06 1.82 -1.65 6.11
BAS_LCL: 01DEC18XE EPOCH: 2001.96646 NYALES20/WETTZELL 3283002118.56 2.13 -2.50 1.81 -12.69 5.99
BAS_LCL: 01DEC19XA EPOCH: 2001.96925 NYALES20/WETTZELL 3283002115.49 1.10 -2.88 0.97 -3.93 4.0
BAS_LCL: 02JAN03XE EPOCH: 2002.01032 NYALES20/WETTZELL 3283002111.21 2.25 -4.58 3.17 -1.57 6.64
BAS_LCL: 02JAN07XA EPOCH: 2002.02109 NYALES20/WETTZELL 3283002112.51 1.53 -6.04 1.55 -1.09 3.88
BAS_LCL: 02JAN10XE EPOCH: 2002.02949 NYALES20/WETTZELL 3283002118.83 2.36 1.00 2.12 0.03 6.85
BAS_LCL: 02JAN14XA EPOCH: 2002.04026 NYALES20/WETTZELL 3283002115.64 0.71 -4.50 0.72 -5.81 1.88
BAS_LCL: 02JAN16XA EPOCH: 2002.04586 NYALES20/WETTZELL 3283002112.69 1.51 3.27 3.11 -15.67 4.29
BAS_LCL: 02JAN17XE EPOCH: 2002.04865 NYALES20/WETTZELL 3283002119.94 2.70 1.27 2.01 1.05 7.76
BAS_LCL: 02JAN24XE EPOCH: 2002.06782 NYALES20/WETTZELL 3283002120.09 1.75 -3.91 1.65 -9.73 5.07
BAS_LCL: 02JAN28XA EPOCH: 2002.07859 NYALES20/WETTZELL 3283002112.12 0.94 -5.79 0.86 -1.73 2.38
BAS_LCL: 02JAN31XE EPOCH: 2002.08698 NYALES20/WETTZELL 3283002115.77 3.15 6.62 2.55 -9.41 9.19
BAS_LCL: 02FEB04XA EPOCH: 2002.09775 NYALES20/WETTZELL 3283002117.6 1.34 -2.89 1.69 -3.48 1.12
BAS_LCL: 02FEB07XE EPOCH: 2002.10614 NYALES20/WETTZELL 3283002114.41 2.66 -5.76 2.19 -22.82 7.81
BAS_LCL: 02FEB11XA EPOCH: 2002.11692 NYALES20/WETTZELL 3283002117.28 1.46 -6.18 1.49 -7.35 3.8
BAS_LCL: 02FEB14XE EPOCH: 2002.12531 NYALES20/WETTZELL 3283002121.46 2.36 1.27 2.09 -2.49 6.22
BAS_LCL: 02FEB28XE EPOCH: 2002.16364 NYALES20/WETTZELL 3283002119.65 2.46 1.96 1.99 5.39 7.6
BAS_LCL: 02MAR04XA EPOCH: 2002.17441 NYALES20/WETTZELL 3283002118.11 0.79 -3.43 0.73 0.50 2.12
BAS_LCL: 02MAR05XA EPOCH: 2002.1772 NYALES20/WETTZELL 3283002115.33 1.26 -2.76 1.35 -1.84 3.97
BAS_LCL: 02MAR07XE EPOCH: 2002.18281 NYALES20/WETTZELL 3283002115.85 2.32 -2.03 1.68 -7.53 6.65
BAS_LCL: 02MAR14XE EPOCH: 2002.20197 NYALES20/WETTZELL 3283002116.19 1.66 -2.64 1.73 -9.10 4.79
BAS_LCL: 02MAR21XE EPOCH: 2002.22114 NYALES20/WETTZELL 3283002109.12 1.77 -0.50 1.58 -17.49 5.19
BAS_LCL: 02MAR25XA EPOCH: 2002.2319 NYALES20/WETTZELL 3283002116.44 0.76 -2.29 0.72 1.12 2.03
BAS_LCL: 02MAR26XA EPOCH: 2002.23477 NYALES20/WETTZELL 3283002118.59 2.30 -1.62 1.88 6.74 4.06
BAS_LCL: 02APR02XA EPOCH: 2002.25382 NYALES20/WETTZELL 3283002117.43 1.01 -5.48 0.88 -12.77 2.52
BAS_LCL: 02APR03XA EPOCH: 2002.25665 NYALES20/WETTZELL 3283002120.06 1.25 -1.89 1.23 3.49 3.79
BAS_LCL: 02APR04XE EPOCH: 2002.25947 NYALES20/WETTZELL 3283002118.19 1.99 -0.86 1.78 -6.24 5.52
BAS_LCL: 02APR11XE EPOCH: 2002.27863 NYALES20/WETTZELL 3283002120.93 2.00 -0.69 1.64 12.24 5.66
BAS_LCL: 02APR18XE EPOCH: 2002.29779 NYALES20/WETTZELL 3283002119.34 1.77 -3.49 1.66 -0.32 5.15
BAS_LCL: 02APR25XE EPOCH: 2002.31696 NYALES20/WETTZELL 3283002120.38 2.35 1.17 1.63 -6.05 6.83
BAS_LCL: 02APR29XA EPOCH: 2002.32774 NYALES20/WETTZELL 3283002117.18 0.75 -4.24 0.78 -8.82 2.13
BAS_LCL: 02MAY02XE EPOCH: 2002.33613 NYALES20/WETTZELL 3283002117.14 1.99 -1.89 2.10 -4.69 5.93
BAS_LCL: 02MAY06XA EPOCH: 2002.3469 NYALES20/WETTZELL 3283002117.02 1.20 -2.61 1.01 -2.32 2.88
BAS_LCL: 02MAY23XE EPOCH: 2002.39362 NYALES20/WETTZELL 3283002120.62 3.14 -3.45 2.57 1.84 8.42
BAS_LCL: 02MAY28XA EPOCH: 2002.40713 NYALES20/WETTZELL 3283002120.33 1.46 -2.43 1.58 -3.47 3.89
BAS_LCL: 02MAY30XE EPOCH: 2002.41279 NYALES20/WETTZELL 3283002123.22 3.37 -6.89 3.25 6.51 9.75
BAS_LCL: 02JUN12XA EPOCH: 2002.44831 NYALES20/WETTZELL 3283002112.51 2.56 -0.62 2.28 -4.02 7.55
BAS_LCL: 02JUN13XE EPOCH: 2002.45112 NYALES20/WETTZELL 3283002127.44 3.17 -4.08 2.54 -1.37 8.48
BAS_LCL: 02JUN18XA EPOCH: 2002.46469 NYALES20/WETTZELL 3283002132.99 4.83 -1.26 2.72 -16.39 7.08
BAS_LCL: 02JUN20XE EPOCH: 2002.47028 NYALES20/WETTZELL 3283002122.45 3.79 6.33 2.61 -15.02 10.37
BAS_LCL: 02JUN24XA EPOCH: 2002.48106 NYALES20/WETTZELL 3283002117.23 1.87 -5.12 1.64 -27.19 4.76
BAS_LCL: 02JUN27XE EPOCH: 2002.48945 NYALES20/WETTZELL 3283002125.17 2.36 4.05 2.33 -3.21 7.08
BAS_LCL: 02JUL02XE EPOCH: 2002.50313 NYALES20/WETTZELL 3283002127.74 2.92 0.95 2.06 3.21 9.2
BAS_LCL: 02JUL08XA EPOCH: 2002.51938 NYALES20/WETTZELL 3283002121.73 1.11 -1.90 1.91 -13.12 3.56
BAS_LCL: 02JUL10XA EPOCH: 2002.52497 NYALES20/WETTZELL 3283002120.1 1.90 6.55 1.80 -7.46 5.14
BAS_LCL: 02JUL11XE EPOCH: 2002.52777 NYALES20/WETTZELL 3283002128.5 1.96 0.01 1.70 9.24 5.45
BAS_LCL: 02JUL18XE EPOCH: 2002.54694 NYALES20/WETTZELL 3283002126.49 2.06 -0.03 2.34 -6.59 5.92
BAS_LCL: 02JUL22XA EPOCH: 2002.55771 NYALES20/WETTZELL 3283002120.2 1.07 -3.42 1.38 -14.80 3.08
BAS_LCL: 02JUL24XA EPOCH: 2002.56332 NYALES20/WETTZELL 3283002127.95 1.69 0.07 1.90 -2.91 5.09
BAS_LCL: 02JUL25XE EPOCH: 2002.56611 NYALES20/WETTZELL 3283002123.84 2.35 6.45 7.14 4.44 8.13
BAS_LCL: 02JUL29XA EPOCH: 2002.57689 NYALES20/WETTZELL 3283002120.95 1.27 -3.53 1.78 -3.48 3.84
BAS_LCL: 02AUG01XE EPOCH: 2002.58527 NYALES20/WETTZELL 3283002123.4 2.93 -7.70 3.25 0.26 8.13
BAS_LCL: 02AUG05XA EPOCH: 2002.59604 NYALES20/WETTZELL 3283002120.95 1.31 0.14 1.63 -8.01 3.66
BAS_LCL: 02AUG08XE EPOCH: 2002.60444 NYALES20/WETTZELL 3283002125.58 2.25 -3.16 2.74 -7.03 6.82
BAS_LCL: 02AUG12XA EPOCH: 2002.61523 NYALES20/WETTZELL 3283002123.13 1.24 -4.16 2.05 -14.86 3.76
BAS_LCL: 02AUG22XE EPOCH: 2002.64277 NYALES20/WETTZELL 3283002122.83 2.05 -8.05 3.51 4.21 6.31
BAS_LCL: 02AUG29XE EPOCH: 2002.66193 NYALES20/WETTZELL 3283002126.92 2.25 -2.85 2.10 -6.20 6.67
BAS_LCL: 02SEP02XA EPOCH: 2002.67214 NYALES20/WETTZELL 3283002124.32 2.19 7.42 2.05 -5.71 4.57
BAS_LCL: 02SEP05XE EPOCH: 2002.68109 NYALES20/WETTZELL 3283002121.97 1.75 1.75 1.50 5.06 4.94
BAS_LCL: 02SEP12XE EPOCH: 2002.70026 NYALES20/WETTZELL 3283002121.14 2.29 -2.32 2.10 -11.54 6.21
BAS_LCL: 02SEP16XA EPOCH: 2002.71103 NYALES20/WETTZELL 3283002126.22 0.91 -2.06 1.48 -9.87 2.66
BAS_LCL: 02SEP19XE EPOCH: 2002.71943 NYALES20/WETTZELL 3283002122.1 1.89 2.06 1.66 -1.42 5.48
BAS_LCL: 02SEP23XA EPOCH: 2002.7302 NYALES20/WETTZELL 3283002119.88 1.01 -5.83 1.10 -4.45 2.76
BAS_LCL: 02SEP26XE EPOCH: 2002.73859 NYALES20/WETTZELL 3283002128.66 2.53 1.20 2.33 -1.86 7.19
BAS_LCL: 02OCT03XE EPOCH: 2002.75776 NYALES20/WETTZELL 3283002121.41 2.24 1.15 1.79 -1.06 6.58
BAS_LCL: 02OCT10XE EPOCH: 2002.77692 NYALES20/WETTZELL 3283002116.96 2.31 -4.86 1.77 -12.75 6.76
BAS_LCL: 02OCT14XA EPOCH: 2002.7877 NYALES20/WETTZELL 3283002119.44 1.10 -5.66 1.59 -22.43 3.09
BAS_LCL: 02OCT16XA EPOCH: 2002.79327 NYALES20/WETTZELL 3283002119.03 1.25 -4.32 1.02 -6.09 3.53
BAS_LCL: 02OCT17XA EPOCH: 2002.79601 NYALES20/WETTZELL 3283002122.97 1.08 -5.22 1.02 -13.44 3.27
BAS_LCL: 02OCT18XA EPOCH: 2002.79873 NYALES20/WETTZELL 3283002119.96 1.25 -7.35 0.97 -3.34 3.38
BAS_LCL: 02OCT19XA EPOCH: 2002.80148 NYALES20/WETTZELL 3283002118.53 0.95 -3.80 0.83 -1.06 2.77
BAS_LCL: 02OCT20XA EPOCH: 2002.80422 NYALES20/WETTZELL 3283002123.14 0.77 -2.74 0.69 -0.78 2.29
BAS_LCL: 02OCT21XA EPOCH: 2002.80695 NYALES20/WETTZELL 3283002124.24 1.06 -2.50 0.87 -4.68 2.98
BAS_LCL: 02OCT22XA EPOCH: 2002.8097 NYALES20/WETTZELL 3283002122.07 0.93 -1.78 0.84 -1.77 2.76
BAS_LCL: 02OCT23XA EPOCH: 2002.81244 NYALES20/WETTZELL 3283002120.1 1.14 -0.27 0.98 13.71 3.45
BAS_LCL: 02OCT24XA EPOCH: 2002.81516 NYALES20/WETTZELL 3283002125.56 1.07 -3.34 0.92 2.05 3.04
BAS_LCL: 02OCT25XA EPOCH: 2002.81791 NYALES20/WETTZELL 3283002126.41 1.48 -3.15 1.20 -16.86 3.94
BAS_LCL: 02OCT26XA EPOCH: 2002.82065 NYALES20/WETTZELL 3283002124.96 1.25 -0.86 1.03 -8.34 3.58
BAS_LCL: 02OCT27XA EPOCH: 2002.82337 NYALES20/WETTZELL 3283002118.51 1.96 0.38 1.52 17.68 5.39
BAS_LCL: 02OCT28XA EPOCH: 2002.82613 NYALES20/WETTZELL 3283002120.55 0.97 -4.05 0.84 -12.25 2.88
BAS_LCL: 02OCT29XA EPOCH: 2002.82887 NYALES20/WETTZELL 3283002121.51 1.01 -2.07 0.84 -3.87 2.88
BAS_LCL: 02OCT30XA EPOCH: 2002.8316 NYALES20/WETTZELL 3283002119.75 0.88 -3.76 0.78 -2.29 2.6
BAS_LCL: 02OCT31XE EPOCH: 2002.83442 NYALES20/WETTZELL 3283002119.49 1.82 0.54 1.56 -13.17 5.54
BAS_LCL: 02NOV04XA EPOCH: 2002.84519 NYALES20/WETTZELL 3283002120.14 0.96 2.82 0.84 -0.90 2.41
BAS_LCL: 02NOV06XA EPOCH: 2002.85078 NYALES20/WETTZELL 3283002118.82 1.38 -3.18 1.37 -1.25 3.62
BAS_LCL: 02NOV07XE EPOCH: 2002.85358 NYALES20/WETTZELL 3283002123.33 1.80 2.13 1.71 -7.65 5.45
BAS_LCL: 02NOV14XE EPOCH: 2002.87275 NYALES20/WETTZELL 3283002124.49 1.81 -0.42 1.98 6.79 5.36
BAS_LCL: 02NOV18XA EPOCH: 2002.88352 NYALES20/WETTZELL 3283002120.9 0.85 9.31 1.17 -0.80 2.51
BAS_LCL: 02NOV21XE EPOCH: 2002.89191 NYALES20/WETTZELL 3283002119.11 1.77 -0.16 1.60 20.85 5.12
BAS_LCL: 02NOV26XE EPOCH: 2002.9056 NYALES20/WETTZELL 3283002127.16 1.86 1.44 36.07 4.91 34.32
BAS_LCL: 02DEC02XA EPOCH: 2002.92191 NYALES20/WETTZELL 3283002118.73 0.94 6.53 1.55 -4.00 2.89
BAS_LCL: 02DEC03XA EPOCH: 2002.92465 NYALES20/WETTZELL 3283002120.03 2.29 -3.28 2.42 3.12 4.79
BAS_LCL: 02DEC04XA EPOCH: 2002.92743 NYALES20/WETTZELL 3283002119.24 1.67 5.29 1.27 15.79 4.59
BAS_LCL: 02DEC05XE EPOCH: 2002.93024 NYALES20/WETTZELL 3283002123.56 2.53 10.71 2.20 11.54 6.91
BAS_LCL: 02DEC09XA EPOCH: 2002.94101 NYALES20/WETTZELL 3283002118.9 0.75 6.47 1.27 -9.92 2.38
BAS_LCL: 02DEC11XA EPOCH: 2002.9466 NYALES20/WETTZELL 3283002120.79 1.67 3.01 8.76 4.84 5.62
BAS_LCL: 02DEC12XE EPOCH: 2002.9494 NYALES20/WETTZELL 3283002124.78 2.22 -2.00 1.87 4.56 6.32
BAS_LCL: 02DEC16XA EPOCH: 2002.96017 NYALES20/WETTZELL 3283002116.53 1.03 -2.20 2.28 -9.97 4.4
BAS_LCL: 02DEC19XE EPOCH: 2002.96856 NYALES20/WETTZELL 3283002121.12 2.68 2.38 1.85 -1.21 7.67
BAS_LCL: 03JAN02XE EPOCH: 2003.0069 NYALES20/WETTZELL 3283002117.48 2.03 5.99 2.98 -10.26 6.19
BAS_LCL: 03JAN06XA EPOCH: 2003.01767 NYALES20/WETTZELL 3283002118.93 0.83 2.96 0.76 -2.00 2.63
BAS_LCL: 03JAN09XE EPOCH: 2003.02606 NYALES20/WETTZELL 3283002116.07 1.27 2.83 1.44 -6.73 3.99
BAS_LCL: 03JAN15XA EPOCH: 2003.04243 NYALES20/WETTZELL 3283002117.1 1.07 5.69 1.90 1.02 3.22
BAS_LCL: 03JAN16XE EPOCH: 2003.04523 NYALES20/WETTZELL 3283002118.84 1.34 -1.55 2.15 -0.22 4.33
BAS_LCL: 03JAN23XE EPOCH: 2003.0644 NYALES20/WETTZELL 3283002116.39 1.84 -0.90 2.65 9.68 5.7
